InvoiceNo,Quantity,UnitPrice,Value,Time,CumulativeSum,BuyingClass,Frequency,CumulativeFreq,FrequencyClass
13864381,670,65.25999999999999,1662.3,280,1866128.1100000015,Low spender,5,6419,Low Frequency
197052374,6574,827.33,8995.519999999999,4215,5072990.030000002,Top spender,5,6424,Low Frequency
46383537,1399,227.34999999999977,1674.69,1018,1869470.7700000014,Low spender,5,6429,Low Frequency
122364933,1401,364.4599999999998,1159.5200000000011,2296,1316797.05,Low spender,5,6434,Low Frequency
23587337,1365,89.53000000000002,1159.11,489,1314478.28,Low spender,5,6439,Low Frequency
20393761,376,221.06000000000003,1690.2599999999995,508,1882950.8300000017,Low spender,5,6444,Low Frequency
36325584,616,223.32999999999993,1214.7199999999996,897,1372712.5900000005,Low spender,5,6449,Low Frequency
204432547,4085,1339.1900000000023,8137.0199999999995,3916,4952238.380000002,Top spender,5,6454,Low Frequency
81617263,735,359.43999999999966,1196.3300000000002,1750,1348636.4300000004,Low spender,5,6459,Low Frequency
89622466,1651,401.6500000000001,2915.1499999999974,1951,2960592.95,Mid spender,5,6464,Low Frequency
80081652,464,331.7199999999999,770.1000000000006,1830,829021.7700000008,Low spender,5,6469,Low Frequency
109413068,1660,620.5300000000001,3539.370000000002,2299,3364714.2100000004,Mid spender,5,6474,Low Frequency
57219159,1203,227.43999999999983,1721.4,1186,1925580.9800000014,Low spender,5,6479,Low Frequency
29954014,481,275.95999999999987,1231.3099999999997,566,1383723.8600000003,Low spender,5,6484,Low Frequency
10174866,362,48.519999999999996,614.66,224,606863.01,Low spender,5,6489,Low Frequency
25585960,768,126.63000000000007,1698.9399999999998,479,1893118.0100000014,Low spender,5,6494,Low Frequency
18169741,1254,77.78999999999999,1699.3000000000002,358,1894817.3100000015,Low spender,5,6499,Low Frequency
10484117,826,61.2,1737.6999999999998,220,1932520.0400000012,Low spender,5,6504,Low Frequency
21656105,511,125.59,1121.39,517,1267828.0599999996,Low spender,5,6509,Low Frequency
21997646,1594,57.820000000000014,1740.4799999999998,565,1936000.5200000012,Low spender,5,6514,Low Frequency
3421441,62,25.0,220.09999999999997,80,105114.2700000001,Low spender,5,6519,Low Frequency
93200989,1234,400.3999999999995,1569.1099999999992,2091,1762611.8800000018,Low spender,5,6524,Low Frequency
43316698,782,285.2399999999999,1747.66,894,1946463.1400000013,Low spender,5,6529,Low Frequency
2767855,230,38.25,1759.5,61,1951730.0000000012,Low spender,5,6534,Low Frequency
84314247,544,507.4599999999997,1567.6900000000014,1848,1759474.5400000017,Low spender,5,6539,Low Frequency
236776081,853,713.45,1236.2800000000013,5038,1388657.1800000004,Low spender,5,6544,Low Frequency
42143152,1004,177.22999999999993,1736.3999999999994,988,1930782.3400000012,Low spender,5,6549,Low Frequency
102256076,786,510.9199999999999,1566.6500000000003,2277,1756339.3700000017,Low spender,5,6554,Low Frequency
47859412,795,252.72999999999976,1561.6099999999997,1290,1753208.1600000018,Low spender,5,6559,Low Frequency
58266937,983,325.3699999999998,1771.78,1154,1967642.670000001,Low spender,5,6564,Low Frequency
52066666,1869,91.03999999999999,1772.259999999999,1147,1969414.930000001,Low spender,5,6569,Low Frequency
119995116,2381,618.9100000000003,4167.220000000001,2727,3747851.28,Mid spender,5,6574,Low Frequency
43730620,851,166.32000000000014,1555.3199999999993,1051,1748530.8300000017,Low spender,5,6579,Low Frequency
81806832,436,602.1099999999998,1244.8300000000004,2211,1402303.6400000006,Low spender,5,6584,Low Frequency
44863383,1948,176.21999999999994,1551.7800000000002,979,1745422.3300000017,Low spender,5,6589,Low Frequency
23239942,268,111.97000000000003,499.41999999999996,598,460171.25000000076,Low spender,5,6594,Low Frequency
57917711,1316,203.68,1786.7900000000004,1258,1983672.2800000012,Low spender,5,6599,Low Frequency
43629940,1369,201.89000000000001,1706.57,800,1908439.8700000015,Low spender,5,6604,Low Frequency
44350873,575,198.01999999999995,1135.6299999999999,866,1290406.1299999994,Low spender,5,6609,Low Frequency
29172012,1224,262.13,1139.7299999999998,601,1293823.4699999995,Low spender,5,6614,Low Frequency
45044925,812,291.20999999999975,1618.6899999999998,1002,1815227.8300000015,Low spender,5,6619,Low Frequency
51141895,1269,273.6599999999999,1638.4700000000003,1018,1839644.7700000014,Low spender,5,6624,Low Frequency
75675101,463,289.60999999999984,798.3499999999997,1906,872062.9600000008,Low spender,5,6629,Low Frequency
46025067,2604,102.22000000000006,1555.3400000000006,988,1750086.1700000018,Low spender,5,6634,Low Frequency
66146346,3283,467.9799999999999,6773.970000000001,1260,4656353.960000001,Top spender,5,6639,Low Frequency
50072682,988,215.82999999999996,1880.22,1119,2090060.3400000017,Low spender,5,6644,Low Frequency
26242821,242,299.7499999999999,1024.0999999999997,501,1143615.96,Low spender,5,6649,Low Frequency
68879254,2406,174.49999999999974,1530.749999999999,1223,1722288.6300000018,Low spender,5,6654,Low Frequency
80255570,1747,437.0999999999997,2836.6899999999982,1626,2911718.69,Mid spender,5,6659,Low Frequency
44849137,294,291.1499999999998,747.7800000000003,1061,803222.5500000006,Low spender,5,6664,Low Frequency
22783480,922,207.11999999999998,1801.14,587,2005211.3900000013,Low spender,5,6669,Low Frequency
120798851,1229,783.38,2552.86,2414,2675123.1700000013,Mid spender,5,6674,Low Frequency
119750090,1095,600.84,1896.410000000002,3005,2101398.100000002,Low spender,5,6679,Low Frequency
40186837,1022,141.56999999999996,1066.15,988,1204339.15,Low spender,5,6684,Low Frequency
38725522,880,118.74999999999999,1515.8999999999992,830,1704013.9400000013,Low spender,5,6689,Low Frequency
68046287,1306,261.80999999999983,1840.8899999999996,1430,2047264.0500000017,Low spender,5,6694,Low Frequency
54060464,922,302.64000000000004,1836.34,1108,2034388.8100000017,Low spender,5,6699,Low Frequency
97811122,1788,452.2699999999996,2567.0599999999995,2189,2680250.2300000014,Mid spender,5,6704,Low Frequency
23645016,1046,76.99,1729.7800000000007,627,1927310.7600000014,Low spender,5,6709,Low Frequency
12093294,175,95.55000000000001,787.85,291,861758.9100000007,Low spender,5,6714,Low Frequency
49933997,1073,266.1899999999999,1824.2300000000002,846,2019738.5700000015,Low spender,5,6719,Low Frequency
28409514,1419,146.24,2483.6299999999997,571,2627145.4400000013,Mid spender,5,6724,Low Frequency
54878452,2390,228.14999999999975,3610.9600000000005,1052,3407661.1,Mid spender,5,6729,Low Frequency
21051031,430,151.99999999999997,1544.1299999999997,480,1736129.3300000015,Low spender,5,6734,Low Frequency
60457459,1686,320.69999999999976,2697.7999999999997,1252,2800881.75,Mid spender,5,6739,Low Frequency
29657333,486,194.34,1072.3600000000001,654,1211833.6,Low spender,5,6744,Low Frequency
186163888,792,658.8300000000006,1052.5500000000004,3896,1181005.5399999998,Low spender,5,6749,Low Frequency
18284069,4384,71.83000000000001,11990.96,443,5457236.170000001,Top spender,5,6754,Low Frequency
71669247,721,266.3199999999999,1068.8199999999997,1858,1205407.97,Low spender,5,6759,Low Frequency
246470282,2149,931.1100000000001,2976.149999999999,7054,2998926.2100000004,Mid spender,5,6764,Low Frequency
37061705,751,156.82999999999996,1004.3799999999997,824,1118244.32,Low spender,5,6769,Low Frequency
85157777,491,520.2499999999995,1026.4200000000003,2258,1146693.2599999998,Low spender,5,6774,Low Frequency
142680071,3046,529.5,4294.859999999994,2786,3798459.35,Mid spender,5,6779,Low Frequency
54578765,994,178.62999999999988,1044.3800000000003,1224,1170514.8199999994,Low spender,5,6784,Low Frequency
93026130,2182,419.4299999999997,2707.329999999999,2269,2808994.8000000003,Mid spender,5,6789,Low Frequency
34016594,609,195.95999999999992,1041.68,846,1165296.9899999995,Low spender,5,6794,Low Frequency
189610470,1732,742.0500000000001,2526.2799999999993,4263,2649714.400000001,Mid spender,5,6799,Low Frequency
120933707,615,603.2699999999999,1250.7600000000014,2630,1408541.4200000004,Low spender,5,6804,Low Frequency
36012308,791,166.66999999999993,1041.6100000000001,836,1164255.3099999996,Low spender,5,6809,Low Frequency
33932069,870,181.11999999999998,1281.0400000000002,749,1440180.5100000012,Low spender,5,6814,Low Frequency
44429681,470,150.87999999999994,712.2399999999997,969,759475.9200000007,Low spender,5,6819,Low Frequency
58415284,936,316.2399999999998,1521.8700000000001,1121,1713126.4700000016,Low spender,5,6824,Low Frequency
225390557,1317,1068.9700000000012,2578.0900000000024,4885,2690553.780000001,Mid spender,5,6829,Low Frequency
119849439,3101,531.8899999999995,3927.3399999999997,2306,3602228.58,Mid spender,5,6834,Low Frequency
75842643,1396,497.5699999999995,2965.690000000001,1612,2989999.8200000008,Mid spender,5,6839,Low Frequency
49698034,787,272.72,1870.9699999999996,871,2076932.0200000014,Low spender,5,6844,Low Frequency
102721812,1674,755.4900000000007,3709.5600000000018,2375,3484370.19,Mid spender,5,6849,Low Frequency
16944301,1040,53.08999999999999,1027.9999999999998,368,1148748.6999999997,Low spender,5,6854,Low Frequency
21347980,9848,41.280000000000015,6814.640000000001,504,4683513.210000001,Top spender,5,6859,Low Frequency
118545964,525,975.8200000000022,1931.4200000000028,2558,2130134.8300000005,Low spender,5,6864,Low Frequency
40154132,1403,173.59,1507.12,770,1693433.9400000013,Low spender,5,6869,Low Frequency
26128392,449,98.80000000000004,732.0699999999997,503,786186.6100000007,Low spender,5,6874,Low Frequency
6313046,123,188.31999999999994,400.86,131,339237.0800000003,Low spender,5,6879,Low Frequency
38660295,950,240.33999999999992,1800.0700000000006,816,2003410.2500000014,Low spender,5,6884,Low Frequency
49126042,1383,207.70000000000002,2744.0499999999997,996,2836284.8100000005,Mid spender,5,6889,Low Frequency
17619498,1160,100.64000000000001,2962.5000000000005,348,2987034.130000001,Mid spender,5,6894,Low Frequency
68370517,1699,470.62999999999937,3619.170000000002,1387,3418508.82,Mid spender,5,6899,Low Frequency
29853466,790,64.71000000000001,761.5900000000001,578,818301.4800000008,Low spender,5,6904,Low Frequency
37172639,739,185.47999999999993,1428.0200000000002,831,1611209.1700000009,Low spender,5,6909,Low Frequency
211840619,790,1249.7000000000023,1770.8800000000026,5836,1964099.690000001,Low spender,5,6914,Low Frequency
55821169,1181,248.81999999999988,1422.5200000000002,1198,1604076.080000001,Low spender,5,6919,Low Frequency
76036231,1253,473.64999999999975,2812.3399999999997,1667,2897583.5100000002,Mid spender,5,6924,Low Frequency
66680740,1879,459.5200000000001,2779.2999999999997,1655,2855628.5100000002,Mid spender,5,6929,Low Frequency
262869279,1311,1034.8400000000004,2036.6700000000003,7388,2223396.0399999996,Mid spender,5,6934,Low Frequency
83503254,298,571.78,981.6500000000001,2397,1095436.3900000001,Low spender,5,6939,Low Frequency
53712430,214,362.33999999999975,623.93,1384,623611.6900000004,Low spender,5,6944,Low Frequency
49334459,967,211.59999999999994,1315.8299999999997,954,1481800.9600000014,Low spender,5,6949,Low Frequency
22821850,1620,27.03000000000001,975.3599999999998,462,1084665.2800000003,Low spender,5,6954,Low Frequency
62054406,1611,229.66999999999987,1624.0499999999997,1230,1821715.2200000014,Low spender,5,6959,Low Frequency
99149094,2058,447.55999999999943,2995.7200000000007,1871,3010883.870000001,Mid spender,5,6964,Low Frequency
75900490,2994,409.60999999999956,5203.51,1700,4172127.5700000008,Mid spender,5,6969,Low Frequency
11273599,349,46.14999999999999,681.9100000000001,298,709254.9600000009,Low spender,5,6974,Low Frequency
129224365,1306,628.2200000000004,2028.8800000000017,3564,2219327.59,Mid spender,5,6979,Low Frequency
198105036,1536,980.7400000000018,2810.63,4536,2894771.1700000004,Mid spender,5,6984,Low Frequency
30524613,588,258.63,2357.6800000000003,663,2515780.7900000014,Mid spender,5,6989,Low Frequency
46845908,570,285.74999999999983,1388.8799999999999,994,1561794.330000001,Low spender,5,6994,Low Frequency
29002796,597,172.8599999999999,889.9300000000001,620,975678.3500000002,Low spender,5,6999,Low Frequency
37388632,1308,194.28,2232.19,899,2403559.3500000015,Mid spender,5,7004,Low Frequency
24997190,2364,173.62999999999997,5112.96,464,4125628.4200000013,Mid spender,5,7009,Low Frequency
140134196,1477,727.2899999999997,2234.8100000000013,3437,2410261.3800000018,Mid spender,5,7014,Low Frequency
48484008,879,191.5700000000002,1393.6899999999996,851,1571534.970000001,Low spender,5,7019,Low Frequency
81411843,1423,409.8399999999995,2346.259999999999,1695,2508716.3300000015,Mid spender,5,7024,Low Frequency
47048087,2084,158.60000000000005,2339.859999999997,945,2506370.0700000017,Mid spender,5,7029,Low Frequency
14968941,651,89.28999999999999,854.9500000000002,395,936449.3300000004,Low spender,5,7034,Low Frequency
161311125,2018,625.7699999999995,3640.669999999999,3447,3447577.57,Mid spender,5,7039,Low Frequency
84318484,421,404.24999999999966,890.2899999999997,2049,977458.5700000003,Low spender,5,7044,Low Frequency
80645440,1501,358.3199999999996,2467.350000000001,1639,2604849.970000001,Mid spender,5,7049,Low Frequency
70715538,731,559.8099999999995,2037.0800000000008,1682,2225433.1199999996,Mid spender,5,7054,Low Frequency
6198114,944,20.189999999999998,1717.36,124,1922139.2800000014,Low spender,5,7059,Low Frequency
38791225,232,268.7899999999999,774.8599999999997,968,833658.5800000009,Low spender,5,7064,Low Frequency
30087686,1230,151.4400000000001,2059.45,625,2256165.3000000003,Mid spender,5,7069,Low Frequency
26657283,829,123.75999999999999,2044.8699999999997,593,2237696.3400000003,Mid spender,5,7074,Low Frequency
64971069,1047,354.3899999999998,2053.019999999999,1434,2247942.9600000004,Mid spender,5,7079,Low Frequency
46868732,1472,163.1800000000001,2062.6999999999994,918,2260290.0600000005,Mid spender,5,7084,Low Frequency
34562533,622,180.41999999999996,987.0999999999998,761,1103308.7100000002,Low spender,5,7089,Low Frequency
9930476,240,41.769999999999996,404.58,205,342864.71000000037,Low spender,5,7094,Low Frequency
38919781,784,170.12,1314.8099999999997,907,1480485.1300000013,Low spender,5,7099,Low Frequency
18421233,190,158.57,504.7999999999999,463,466191.1900000007,Low spender,5,7104,Low Frequency
49718793,1763,269.23,1952.4499999999998,1426,2151480.0100000007,Low spender,5,7109,Low Frequency
94015348,636,398.64999999999964,981.5099999999999,2294,1094454.7400000002,Low spender,5,7114,Low Frequency
35161318,592,238.47999999999996,949.1199999999999,722,1053830.42,Low spender,5,7119,Low Frequency
47656194,2478,185.24000000000004,2874.7200000000007,900,2934602.71,Mid spender,5,7124,Low Frequency
29003644,679,107.26000000000002,977.9300000000002,588,1088573.7300000002,Low spender,5,7129,Low Frequency
113411633,283,634.4400000000006,809.7000000000002,2376,884927.9500000007,Low spender,5,7134,Low Frequency
169597683,4012,735.9000000000008,5955.709999999999,3133,4413489.260000002,Top spender,5,7139,Low Frequency
15175426,324,93.56000000000002,680.1800000000001,333,708573.0500000009,Low spender,5,7144,Low Frequency
117311774,1476,416.50999999999937,1486.9000000000003,2584,1670985.730000001,Low spender,5,7149,Low Frequency
28198442,436,220.10999999999993,972.2299999999999,599,1078818.56,Low spender,5,7154,Low Frequency
21289306,43,193.6,201.11999999999998,468,86346.31000000004,Low spender,5,7159,Low Frequency
19394149,301,144.31,515.7699999999999,508,479952.8300000008,Low spender,5,7164,Low Frequency
52017322,1938,243.41999999999985,2206.9500000000003,1159,2381342.370000001,Mid spender,5,7169,Low Frequency
44889053,1674,161.3999999999999,2879.7000000000003,934,2940358.42,Mid spender,5,7174,Low Frequency
68677475,1029,412.51999999999987,1483.56,1765,1666529.230000001,Low spender,5,7179,Low Frequency
113211035,1176,450.5099999999994,1487.8000000000013,2345,1673961.130000001,Low spender,5,7184,Low Frequency
177870232,730,1063.410000000003,2012.1700000000012,4356,2207174.4299999997,Mid spender,5,7189,Low Frequency
64113664,1941,209.73999999999987,2048.0700000000006,1362,2241791.41,Mid spender,5,7194,Low Frequency
108846058,1098,541.8899999999998,1957.3200000000004,2420,2155394.4300000006,Low spender,5,7199,Low Frequency
14979429,388,71.14999999999999,927.8,373,1029394.28,Low spender,5,7204,Low Frequency
8832892,679,33.74,920.5100000000001,214,1017379.9400000001,Low spender,5,7209,Low Frequency
81946142,1037,463.3399999999995,2121.27,1646,2327287.3600000003,Mid spender,5,7214,Low Frequency
65791350,1205,285.53999999999996,2188.0499999999997,1293,2370340.3000000007,Mid spender,5,7219,Low Frequency
72503795,1403,329.4500000000001,2182.2799999999984,1856,2365968.710000001,Mid spender,5,7224,Low Frequency
127643455,1477,635.0600000000001,2806.9000000000005,2947,2883536.29,Mid spender,5,7229,Low Frequency
53421292,600,304.5400000000001,1383.1799999999992,1471,1546539.6000000008,Low spender,5,7234,Low Frequency
60936135,1148,236.2400000000001,2158.3700000000003,1261,2355105.7800000007,Mid spender,5,7239,Low Frequency
106262833,1167,440.68999999999977,1438.8500000000008,2285,1622684.1200000008,Low spender,5,7244,Low Frequency
85411353,1646,599.8900000000002,3100.0900000000015,1784,3090328.200000002,Mid spender,5,7249,Low Frequency
57317382,1134,282.57999999999976,2102.0899999999997,1176,2308280.58,Mid spender,5,7254,Low Frequency
22675693,1521,270.34000000000003,2379.49,461,2534738.2300000014,Mid spender,5,7259,Low Frequency
50673038,1752,215.90999999999997,2107.6600000000008,1083,2316704.27,Mid spender,5,7264,Low Frequency
40004608,1414,244.2399999999999,2142.7299999999996,841,2344333.4600000004,Mid spender,5,7269,Low Frequency
68710540,1285,362.9499999999999,2383.2400000000002,1605,2544263.770000002,Mid spender,5,7274,Low Frequency
78780772,794,804.5100000000008,2995.870000000001,1490,3013879.740000001,Mid spender,5,7279,Low Frequency
83602762,652,229.73000000000042,914.69,2089,1007285.0500000002,Low spender,5,7284,Low Frequency
54020051,1072,251.95999999999978,1938.920000000001,1018,2143690.06,Low spender,5,7289,Low Frequency
17837528,381,154.73,1308.61,347,1469983.0700000015,Low spender,5,7294,Low Frequency
97595757,1132,959.1300000000015,4085.46,2177,3698275.57,Mid spender,5,7299,Low Frequency
23731615,359,102.98000000000003,600.07,481,585019.0999999999,Low spender,5,7304,Low Frequency
43419702,1675,93.81000000000004,1125.0700000000002,937,1274565.8999999997,Low spender,5,7309,Low Frequency
40972244,707,234.11999999999998,1382.7400000000002,855,1545156.4200000009,Low spender,5,7314,Low Frequency
316838103,2045,1231.5600000000036,2788.869999999999,8114,2866759.4200000004,Mid spender,5,7319,Low Frequency
45410261,961,163.88,1360.2800000000002,956,1528672.900000001,Low spender,5,7324,Low Frequency
118008249,1097,714.76,2129.9600000000023,3415,2340050.9700000007,Mid spender,5,7329,Low Frequency
280443767,2041,1291.7900000000025,3089.969999999999,6283,3068655.1100000017,Mid spender,5,7334,Low Frequency
15632818,518,68.34,1003.0600000000001,380,1117239.9400000002,Low spender,5,7339,Low Frequency
47496510,997,124.37000000000008,854.9699999999999,1147,937304.3000000004,Low spender,5,7344,Low Frequency
41909078,561,322.1099999999998,1406.5900000000004,993,1577144.670000001,Low spender,5,7349,Low Frequency
287957679,1855,1371.3900000000028,3095.0399999999995,6633,3077933.270000002,Mid spender,5,7354,Low Frequency
13737178,279,125.45000000000003,477.83,310,430806.2900000007,Low spender,5,7359,Low Frequency
23839806,316,204.68,870.12,599,957164.6300000004,Low spender,5,7364,Low Frequency
12576402,240,92.31000000000002,487.06,250,443850.16000000073,Low spender,5,7369,Low Frequency
138821249,1540,646.0900000000004,2298.9699999999984,3245,2464598.4900000016,Mid spender,5,7374,Low Frequency
48348958,775,292.61999999999995,2306.519999999999,1136,2471507.6300000018,Mid spender,5,7379,Low Frequency
56939748,915,368.9599999999996,2314.6499999999996,1256,2483068.8400000017,Mid spender,5,7384,Low Frequency
74516567,407,405.3099999999996,884.5699999999999,1705,969467.2500000002,Low spender,5,7389,Low Frequency
10007886,1788,34.510000000000005,3041.6400000000003,213,3037982.1300000013,Mid spender,5,7394,Low Frequency
27347291,1856,105.86000000000004,2100.6000000000004,560,2304077.6900000004,Mid spender,5,7399,Low Frequency
83106302,1739,557.3299999999995,2867.2,1831,2925988.9499999997,Mid spender,5,7404,Low Frequency
57409192,1211,243.48999999999992,2298.930000000001,1266,2462299.5200000014,Mid spender,5,7409,Low Frequency
59991245,1544,173.13999999999993,1456.7899999999993,1417,1638609.4700000007,Low spender,5,7414,Low Frequency
131477253,1167,607.9200000000002,2095.1300000000015,3282,2297781.9200000004,Mid spender,5,7419,Low Frequency
6656946,390,25.250000000000004,716.2,148,766613.1500000008,Low spender,5,7424,Low Frequency
105191631,704,626.1500000000004,1575.1600000000003,2562,1770474.4300000016,Low spender,5,7429,Low Frequency
91656902,271,638.9400000000002,909.2300000000001,2148,997249.0000000001,Low spender,5,7434,Low Frequency
44872174,1788,126.40000000000005,1353.7400000000002,1146,1523240.410000001,Low spender,5,7439,Low Frequency
46164776,804,396.02999999999975,1356.3300000000004,994,1524596.7400000012,Low spender,5,7444,Low Frequency
25634113,1179,114.26000000000003,2262.62,555,2437211.570000001,Mid spender,5,7449,Low Frequency
58740284,1682,300.9199999999999,3099.72,1285,3087228.110000002,Mid spender,5,7454,Low Frequency
68363186,821,466.91999999999973,2083.2700000000013,1458,2276875.3000000007,Mid spender,5,7459,Low Frequency
38867811,2518,150.86999999999992,3017.2999999999993,805,3031910.620000001,Mid spender,5,7464,Low Frequency
159766169,2478,1103.640000000002,5739.460000000007,3433,4348798.890000001,Mid spender,5,7469,Low Frequency
20646249,544,110.41000000000004,1456.96,526,1640066.4300000006,Low spender,5,7474,Low Frequency
70434504,522,423.56999999999965,1281.5599999999997,1584,1442743.6000000013,Low spender,6,7480,Low Frequency
79609773,1753,178.66,1827.7999999999984,1673,2025215.7300000016,Low spender,6,7486,Low Frequency
50006165,1360,248.48999999999995,1793.1700000000008,1217,1992625.5100000012,Low spender,6,7492,Low Frequency
179608591,4253,728.0000000000003,5891.609999999999,3635,4377974.480000001,Mid spender,6,7498,Low Frequency
23916084,1105,45.030000000000015,964.7200000000001,520,1071065.1299999997,Low spender,6,7504,Low Frequency
35187148,473,177.7599999999999,962.3900000000001,819,1068172.2399999998,Low spender,6,7510,Low Frequency
106215656,2047,280.89000000000004,2238.0900000000006,2511,2416972.5400000014,Mid spender,6,7516,Low Frequency
33611469,836,212.14,2043.2299999999996,951,2229519.4299999997,Mid spender,6,7522,Low Frequency
39881781,1982,109.35000000000004,2043.7200000000005,949,2231563.15,Mid spender,6,7528,Low Frequency
117944662,1408,743.6300000000005,3102.4300000000003,2996,3093430.630000002,Mid spender,6,7534,Low Frequency
318217252,4151,1101.2099999999994,5102.969999999997,8839,4120515.4600000014,Mid spender,6,7540,Low Frequency
48213738,691,460.3599999999995,2073.4300000000003,995,2270639.4500000007,Mid spender,6,7546,Low Frequency
75621598,1808,347.7999999999996,2048.4499999999994,1669,2243839.8600000003,Mid spender,6,7552,Low Frequency
88238891,940,590.8299999999999,2313.140000000001,2103,2478439.870000002,Mid spender,6,7558,Low Frequency
65404618,1020,335.62999999999954,1303.5199999999995,1597,1462147.9400000013,Low spender,6,7564,Low Frequency
180210564,1079,798.6300000000005,2179.9300000000007,3633,2363786.430000001,Mid spender,6,7570,Low Frequency
116486192,487,515.8599999999997,1058.0600000000002,2245,1187337.5999999999,Low spender,6,7576,Low Frequency
232073185,2091,978.7000000000004,3456.7000000000025,5986,3322632.710000001,Mid spender,6,7582,Low Frequency
55251412,1973,143.28000000000006,2073.6299999999997,1130,2272713.0800000005,Mid spender,6,7588,Low Frequency
82323975,1646,351.6999999999998,2068.150000000001,2164,2264423.1600000006,Mid spender,6,7594,Low Frequency
36402423,1162,128.38,2054.3599999999997,812,2252050.3400000003,Mid spender,6,7600,Low Frequency
235863380,11071,920.9500000000007,13375.869999999992,5422,5634876.040000003,Top spender,6,7606,Low Frequency
108701113,11421,460.46,21429.39,2131,6066346.530000002,Top spender,6,7612,Low Frequency
47929039,575,338.8599999999997,1418.3199999999993,1000,1594126.640000001,Low spender,6,7618,Low Frequency
26301246,741,64.49000000000001,939.32,530,1040600.87,Low spender,6,7624,Low Frequency
43305866,1134,228.46999999999986,2092.3199999999997,820,2289407.960000001,Mid spender,6,7630,Low Frequency
41244142,710,135.73999999999998,1341.4199999999994,969,1507061.0500000012,Low spender,6,7636,Low Frequency
28565538,673,130.22000000000003,1335.1899999999998,532,1499023.9600000014,Low spender,6,7642,Low Frequency
80641281,388,686.7799999999997,1488.6700000000012,2187,1676938.120000001,Low spender,6,7648,Low Frequency
124898145,2648,537.7299999999999,3401.239999999997,2509,3274574.740000001,Mid spender,6,7654,Low Frequency
76253839,1778,440.8499999999995,3295.7599999999998,1640,3227532.210000001,Mid spender,6,7660,Low Frequency
26042149,4876,112.96000000000006,11581.8,559,5445245.210000001,Top spender,6,7666,Low Frequency
53519168,898,219.79000000000002,1545.6199999999997,1109,1737674.9500000016,Low spender,6,7672,Low Frequency
41844105,1296,294.36999999999995,3347.309999999999,982,3240851.840000001,Mid spender,6,7678,Low Frequency
15968966,236,125.01000000000002,622.4299999999998,402,618625.2900000003,Low spender,6,7684,Low Frequency
207853785,1224,851.2100000000007,1824.9900000000016,4650,2023387.9300000016,Low spender,6,7690,Low Frequency
128248136,2856,377.39999999999986,3518.0299999999993,2938,3354109.6800000006,Mid spender,6,7696,Low Frequency
97141132,1820,498.56999999999937,3350.9600000000014,2210,3250900.0800000005,Mid spender,6,7702,Low Frequency
33725259,791,383.8000000000001,1286.27,672,1446600.9800000014,Low spender,6,7708,Low Frequency
100202989,753,665.8299999999999,1519.0800000000004,2208,1710084.0200000014,Low spender,6,7714,Low Frequency
44676700,10734,168.60999999999996,15021.500000000002,767,5707633.190000003,Top spender,6,7720,Low Frequency
380170352,2144,1508.5400000000036,3512.5299999999997,7898,3347075.9700000007,Mid spender,6,7726,Low Frequency
168389435,3653,1314.9600000000019,13219.73999999999,3212,5608183.770000002,Top spender,6,7732,Low Frequency
55216998,1859,207.4499999999999,2050.079999999999,1113,2245889.9400000004,Mid spender,6,7738,Low Frequency
31930480,494,173.0399999999999,1018.7100000000003,654,1135442.8699999999,Low spender,6,7744,Low Frequency
42134058,1692,156.95999999999998,3075.0400000000013,878,3059401.8800000013,Mid spender,6,7750,Low Frequency
27474317,403,164.80000000000004,882.24,575,966815.3900000002,Low spender,6,7756,Low Frequency
69924821,1770,260.04,1885.0499999999995,1272,2093829.2000000018,Low spender,6,7762,Low Frequency
78015178,1602,261.0500000000001,1987.3000000000009,1796,2173152.5000000005,Low spender,6,7768,Low Frequency
48857958,1848,160.59000000000003,1981.9199999999994,1011,2171165.2000000007,Low spender,6,7774,Low Frequency
65392662,2253,173.67999999999992,1979.37,1462,2167202.7200000007,Low spender,6,7780,Low Frequency
75444542,1496,341.1899999999998,2248.560000000001,1603,2428190.300000001,Mid spender,6,7786,Low Frequency
218587981,2070,554.2099999999992,2255.5099999999984,5662,2434948.950000001,Mid spender,6,7792,Low Frequency
35173173,458,343.46,1016.1399999999999,692,1132388.05,Low spender,6,7798,Low Frequency
82311343,2638,228.96,3159.9999999999995,1750,3130995.700000002,Mid spender,6,7804,Low Frequency
11213658,1192,54.53000000000001,1936.3199999999997,246,2135939.45,Low spender,6,7810,Low Frequency
65972495,982,490.9799999999998,2248.9900000000002,1364,2430439.2900000014,Mid spender,6,7816,Low Frequency
55925585,760,389.2699999999998,1905.8400000000001,1294,2107113.440000002,Low spender,6,7822,Low Frequency
143999265,3095,737.3000000000002,5014.840000000004,3504,4080024.3400000017,Mid spender,6,7828,Low Frequency
146749750,2367,672.2099999999999,3794.519999999997,3435,3540540.5900000003,Mid spender,6,7834,Low Frequency
72947608,2068,321.17999999999967,3440.7000000000007,1608,3305387.330000001,Mid spender,6,7840,Low Frequency
64658903,2250,147.75999999999996,1869.8200000000004,1396,2075061.0500000014,Low spender,6,7846,Low Frequency
134723234,949,776.8500000000009,1937.5999999999997,2980,2141751.14,Low spender,6,7852,Low Frequency
32972185,841,153.57999999999993,1400.3400000000004,699,1574332.300000001,Low spender,6,7858,Low Frequency
26001139,292,251.27999999999994,911.2599999999999,586,999981.4100000001,Low spender,6,7864,Low Frequency
